COG	Gene.ID	Locus.Tag	Gene.Product.Name	Genome.ID	Genome.Name	Batch1	Start.Coord	End.Coord	Gene_Product	NCBI.Biosample.Accession	Cat
COG3716	2682471489	Ga0128518_1223	 PTS system IID component, Man family	2681813000	Enterococcus canis NBRC 100695	13	5047	5862	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IID	SAMD00046312	G
COG3716	2682471357	Ga0128518_11353	 PTS system IID component, Man family	2681813000	Enterococcus canis NBRC 100695	13	49983	50792	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IID	SAMD00046312	G
COG3731	2682470027	Ga0128518_103219	PTS system, glucitol/sorbitol-specific IIA component	2681813000	Enterococcus canis NBRC 100695	13	232231	232578	Phosphotransferase system sorbitol-specific component IIA	SAMD00046312	G
COG3735	2682469158	Ga0128518_101438	Uncharacterized conserved protein YbaP, TraB family	2681813000	Enterococcus canis NBRC 100695	13	419427	420278	Uncharacterized conserved protein YbaP, TraB family	SAMD00046312	S
COG3757	2682469878	Ga0128518_10369	Lyzozyme M1 (1,4-beta-N-acetylmuramidase), GH25 family	2681813000	Enterococcus canis NBRC 100695	13	67753	70020	Lyzozyme M1 (1,4-beta-N-acetylmuramidase), GH25 family	SAMD00046312	M
COG3763	2682469681	Ga0128518_102264	hypothetical protein	2681813000	Enterococcus canis NBRC 100695	13	265880	266104	Uncharacterized protein YneF, UPF0154 family	SAMD00046312	S
COG3764	2682469402	Ga0128518_101683	sortase A	2681813000	Enterococcus canis NBRC 100695	13	659217	660392	Sortase (surface protein transpeptidase)	SAMD00046312	M
COG3764	2682469338	Ga0128518_101619	sortase A	2681813000	Enterococcus canis NBRC 100695	13	592384	593550	Sortase (surface protein transpeptidase)	SAMD00046312	M
COG3764	2682471466	Ga0128518_1193	sortase A	2681813000	Enterococcus canis NBRC 100695	13	1853	3040	Sortase (surface protein transpeptidase)	SAMD00046312	M
COG3764	2682470674	Ga0128518_10652	sortase A	2681813000	Enterococcus canis NBRC 100695	13	44917	45564	Sortase (surface protein transpeptidase)	SAMD00046312	M
COG3764	2682469403	Ga0128518_101684	sortase A	2681813000	Enterococcus canis NBRC 100695	13	660389	661558	Sortase (surface protein transpeptidase)	SAMD00046312	M
COG3764	2682470516	Ga0128518_105134	sortase A	2681813000	Enterococcus canis NBRC 100695	13	124661	125374	Sortase (surface protein transpeptidase)	SAMD00046312	M
COG3797	2682468747	Ga0128518_10124	Uncharacterized conserved protein, DUF1697 family	2681813000	Enterococcus canis NBRC 100695	13	11255	11764	Uncharacterized conserved protein, DUF1697 family	SAMD00046312	S
COG3818	2682471071	Ga0128518_10940	Predicted acetyltransferase, GNAT superfamily	2681813000	Enterococcus canis NBRC 100695	13	34453	35013	Predicted acetyltransferase, GNAT superfamily	SAMD00046312	R
COG3830	2682469589	Ga0128518_102171	ACT domain-containing protein	2681813000	Enterococcus canis NBRC 100695	13	177196	177462	ACT domain, binds amino acids and other small ligands	SAMD00046312	T
COG3839	2682471062	Ga0128518_10929	 carbohydrate ABC transporter ATP-binding protein, CUT1 family	2681813000	Enterococcus canis NBRC 100695	13	25412	26521	ABC-type sugar transport system, ATPase component	SAMD00046312	G
COG3842	2682471097	Ga0128518_10968	spermidine/putrescine transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	56152	57237	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase components	SAMD00046312	E
COG3845	2682470449	Ga0128518_10567	 nucleoside ABC transporter ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	62910	64460	ABC-type uncharacterized transport system, ATPase component	SAMD00046312	F
COG3853	2682470057	Ga0128518_103249	Uncharacterized conserved protein YaaN involved in tellurite resistance	2681813000	Enterococcus canis NBRC 100695	13	259622	260806	Uncharacterized conserved protein YaaN involved in tellurite resistance	SAMD00046312	V
COG3855	2682470377	Ga0128518_104210	fructose-1,6-bisphosphatase-3	2681813000	Enterococcus canis NBRC 100695	13	227232	229214	Fructose-1,6-bisphosphatase	SAMD00046312	G
COG3857	2682469014	Ga0128518_101294	 DNA helicase/exodeoxyribonuclease V, subunit B	2681813000	Enterococcus canis NBRC 100695	13	286214	289726	ATP-dependent helicase/DNAse subunit B	SAMD00046312	L
COG3859	2682470519	Ga0128518_105138	thiamine transporter	2681813000	Enterococcus canis NBRC 100695	13	128084	128683	Thiamine transporter ThiT	SAMD00046312	H
COG3860	2682471288	Ga0128518_11238	hypothetical protein	2681813000	Enterococcus canis NBRC 100695	13	50062	50781	Uncharacterized protein	SAMD00046312	S
COG3870	2682470063	Ga0128518_103255	Uncharacterized protein YaaQ	2681813000	Enterococcus canis NBRC 100695	13	265212	265541	Uncharacterized protein YaaQ	SAMD00046312	T
COG3883	2682470365	Ga0128518_104198	N-terminal domain of peptidoglycan hydrolase CwlO-containing protein	2681813000	Enterococcus canis NBRC 100695	13	215306	216610	Uncharacterized N-terminal domain of peptidoglycan hydrolase CwlO	SAMD00046312	S
COG3883	2682470482	Ga0128518_105100	N-terminal domain of peptidoglycan hydrolase CwlO-containing protein	2681813000	Enterococcus canis NBRC 100695	13	95598	96974	Uncharacterized N-terminal domain of peptidoglycan hydrolase CwlO	SAMD00046312	S
COG3884	2682469858	Ga0128518_10349	medium-chain acyl-[acyl-carrier-protein] hydrolase	2681813000	Enterococcus canis NBRC 100695	13	51102	51827	Acyl-ACP thioesterase	SAMD00046312	I
COG3887	2682471162	Ga0128518_11041	c-di-AMP phosphodiesterase, consists of a GGDEF-like and DHH domains	2681813000	Enterococcus canis NBRC 100695	13	42084	44012	c-di-AMP phosphodiesterase, consists of a GGDEF-like and DHH domains	SAMD00046312	T
COG3906	2682470817	Ga0128518_106195	Uncharacterized protein YrzB, UPF0473 family	2681813000	Enterococcus canis NBRC 100695	13	205638	205964	Uncharacterized protein YrzB, UPF0473 family	SAMD00046312	S
COG3910	2682469312	Ga0128518_101592	Predicted ATPase	2681813000	Enterococcus canis NBRC 100695	13	568288	569013	Predicted ATPase	SAMD00046312	R
COG3933	2682470831	Ga0128518_106209	Transcriptional regulatory protein LevR, contains PRD, AAA+ and EIIA domains	2681813000	Enterococcus canis NBRC 100695	13	223049	224761	Transcriptional regulatory protein LevR, contains PRD, AAA+ and EIIA domains	SAMD00046312	K
COG3933	2682469898	Ga0128518_10389	Transcriptional regulatory protein LevR, contains PRD, AAA+ and EIIA domains	2681813000	Enterococcus canis NBRC 100695	13	91513	94224	Transcriptional regulatory protein LevR, contains PRD, AAA+ and EIIA domains	SAMD00046312	K
COG3933	2682470313	Ga0128518_104146	Transcriptional regulatory protein LevR, contains PRD, AAA+ and EIIA domains	2681813000	Enterococcus canis NBRC 100695	13	153042	155846	Transcriptional regulatory protein LevR, contains PRD, AAA+ and EIIA domains	SAMD00046312	K
COG3935	2682468762	Ga0128518_10139	 DNA replication protein DnaD	2681813000	Enterococcus canis NBRC 100695	13	25241	25954	DNA replication protein DnaD	SAMD00046312	L
COG3940	2682469603	Ga0128518_102185	Beta-xylosidase, GH43 family	2681813000	Enterococcus canis NBRC 100695	13	187720	188667	Beta-xylosidase, GH43 family	SAMD00046312	G
COG3942	2682471395	Ga0128518_1158	Surface antigen	2681813000	Enterococcus canis NBRC 100695	13	3306	4583	Surface antigen	SAMD00046312	M
COG3944	2682470672	Ga0128518_10650	Capsular polysaccharide biosynthesis protein	2681813000	Enterococcus canis NBRC 100695	13	43210	44028	Capsular polysaccharide biosynthesis protein	SAMD00046312	M
COG3957	2682470342	Ga0128518_104175	xylulose-5-phosphate/fructose-6-phosphate phosphoketolase	2681813000	Enterococcus canis NBRC 100695	13	185295	187679	Phosphoketolase	SAMD00046312	G
COG3957	2682471289	Ga0128518_11239	xylulose-5-phosphate/fructose-6-phosphate phosphoketolase	2681813000	Enterococcus canis NBRC 100695	13	50854	53220	Phosphoketolase	SAMD00046312	G
COG3964	2682469131	Ga0128518_101411	dihydroorotase	2681813000	Enterococcus canis NBRC 100695	13	396741	397868	Predicted amidohydrolase	SAMD00046312	R
COG3964	2682470222	Ga0128518_10455	dihydroorotase	2681813000	Enterococcus canis NBRC 100695	13	55580	56686	Predicted amidohydrolase	SAMD00046312	R
COG3966	2682470780	Ga0128518_106158	D-alanine transfer protein	2681813000	Enterococcus canis NBRC 100695	13	162259	163524	Poly D-alanine transfer protein DltD, involved inesterification of teichoic acids	SAMD00046312	M
COG3967	2682469100	Ga0128518_101380	uncharacterized oxidoreductase	2681813000	Enterococcus canis NBRC 100695	13	365499	366281	Short-chain dehydrogenase involved in D-alanine esterification of teichoic acids	SAMD00046312	M I
COG3969	2682471486	Ga0128518_1217	Predicted phosphoadenosine phosphosulfate sulfurtransferase, contains C-terminal DUF3440 domain	2681813000	Enterococcus canis NBRC 100695	13	6986	8260	Predicted phosphoadenosine phosphosulfate sulfurtransferase, contains C-terminal DUF3440 domain	SAMD00046312	R
COG3973	2682469044	Ga0128518_101324	DNA helicase-2 / ATP-dependent DNA helicase PcrA	2681813000	Enterococcus canis NBRC 100695	13	316469	318715	DNA helicase IV	SAMD00046312	L
COG4086	2682469947	Ga0128518_103138	Uncharacterized protein YpuA, DUF1002 family	2681813000	Enterococcus canis NBRC 100695	13	137459	138508	Uncharacterized protein YpuA, DUF1002 family	SAMD00046312	S
COG4098	2682469713	Ga0128518_102296	competence protein ComFA	2681813000	Enterococcus canis NBRC 100695	13	300233	301501	Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein)	SAMD00046312	L
COG4100	2682469306	Ga0128518_101586	Cystathionine beta-lyase family protein involved in aluminum resistance	2681813000	Enterococcus canis NBRC 100695	13	563003	564256	Cystathionine beta-lyase family protein involved in aluminum resistance	SAMD00046312	P R
COG4108	2682469400	Ga0128518_101681	 bacterial peptide chain release factor 3 (bRF-3)	2681813000	Enterococcus canis NBRC 100695	13	655822	657393	Peptide chain release factor RF-3	SAMD00046312	J
COG4109	2682470075	Ga0128518_103267	Predicted transcriptional regulator containing CBS domains	2681813000	Enterococcus canis NBRC 100695	13	273542	274873	Predicted transcriptional regulator containing CBS domains	SAMD00046312	K
COG4116	2682470579	Ga0128518_105198	Uncharacterized protein YjbK	2681813000	Enterococcus canis NBRC 100695	13	191622	192203	Uncharacterized protein YjbK	SAMD00046312	R
COG4120	2682470915	Ga0128518_10784	putative ABC transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	75570	76463	ABC-type uncharacterized transport system, permease component	SAMD00046312	R
COG4120	2682468917	Ga0128518_101196	putative ABC transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	175396	176283	ABC-type uncharacterized transport system, permease component	SAMD00046312	R
COG4122	2682470766	Ga0128518_106144	Predicted O-methyltransferase YrrM	2681813000	Enterococcus canis NBRC 100695	13	147592	148272	Predicted O-methyltransferase YrrM	SAMD00046312	J
COG4123	2682470244	Ga0128518_10477	tRNA1(Val) A37 N6-methylase TrmN6	2681813000	Enterococcus canis NBRC 100695	13	82587	83324	tRNA1(Val) A37 N6-methylase TrmN6	SAMD00046312	J
COG4129	2682469546	Ga0128518_102128	Uncharacterized membrane protein YgaE, UPF0421/DUF939 family	2681813000	Enterococcus canis NBRC 100695	13	137435	138412	Uncharacterized membrane protein YgaE, UPF0421/DUF939 family	SAMD00046312	S
COG4149	2682471018	Ga0128518_10887	molybdate transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	74005	74661	ABC-type molybdate transport system, permease component	SAMD00046312	P
COG4152	2682470137	Ga0128518_103329	ABC-2 type transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	337398	338297	ABC-type uncharacterized transport system, ATPase component	SAMD00046312	R
COG4166	2682470749	Ga0128518_106127	oligopeptide transport system substrate-binding protein	2681813000	Enterococcus canis NBRC 100695	13	127035	128708	ABC-type oligopeptide transport system, periplasmic component	SAMD00046312	E
COG4166	2682469725	Ga0128518_102308	oligopeptide transport system substrate-binding protein	2681813000	Enterococcus canis NBRC 100695	13	312396	314054	ABC-type oligopeptide transport system, periplasmic component	SAMD00046312	E
COG4175	2682469017	Ga0128518_101297	glycine betaine/proline transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	292226	293419	ABC-type proline/glycine betaine transport system, ATPase component	SAMD00046312	E
COG4176	2682469016	Ga0128518_101296	glycine betaine/proline transport system substrate-binding protein	2681813000	Enterococcus canis NBRC 100695	13	290512	292233	ABC-type proline/glycine betaine transport system, permease component	SAMD00046312	E
COG4177	2682469732	Ga0128518_102315	branched-chain amino acid transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	316993	317958	ABC-type branched-chain amino acid transport system, permease component	SAMD00046312	E
COG4186	2682470760	Ga0128518_106138	Calcineurin-like phosphoesterase superfamily protein	2681813000	Enterococcus canis NBRC 100695	13	142475	143083	Calcineurin-like phosphoesterase superfamily protein	SAMD00046312	R
COG4189	2682469610	Ga0128518_102192	 transcriptional regulator, ArsR family	2681813000	Enterococcus canis NBRC 100695	13	195602	196492	Predicted transcriptional regulator	SAMD00046312	K
COG4189	2682469071	Ga0128518_101351	Predicted transcriptional regulator	2681813000	Enterococcus canis NBRC 100695	13	342047	342958	Predicted transcriptional regulator	SAMD00046312	K
COG4194	2682469503	Ga0128518_10284	Uncharacterized membrane protein	2681813000	Enterococcus canis NBRC 100695	13	89946	91313	Uncharacterized membrane protein	SAMD00046312	S
COG4198	2682470286	Ga0128518_104119	Uncharacterized conserved protein, DUF1015 family	2681813000	Enterococcus canis NBRC 100695	13	124540	125763	Uncharacterized conserved protein, DUF1015 family	SAMD00046312	S
COG4209	2682469977	Ga0128518_103168	multiple sugar transport system permease protein/putative aldouronate transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	166493	167437	ABC-type polysaccharide transport system, permease component	SAMD00046312	G
COG4209	2682470728	Ga0128518_106106	 carbohydrate ABC transporter membrane protein 1, CUT1 family	2681813000	Enterococcus canis NBRC 100695	13	106721	107656	ABC-type polysaccharide transport system, permease component	SAMD00046312	G
COG4209	2682470104	Ga0128518_103296	 carbohydrate ABC transporter membrane protein 1, CUT1 family	2681813000	Enterococcus canis NBRC 100695	13	305043	305987	ABC-type polysaccharide transport system, permease component	SAMD00046312	G
COG4213	2682470869	Ga0128518_10738	 monosaccharide ABC transporter substrate-binding protein, CUT2 family	2681813000	Enterococcus canis NBRC 100695	13	37259	38362	ABC-type xylose transport system, periplasmic component	SAMD00046312	G
COG4214	2682470867	Ga0128518_10736	putative multiple sugar transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	34399	35601	ABC-type xylose transport system, permease component	SAMD00046312	G
COG4224	2682468947	Ga0128518_101226	Uncharacterized protein YnzC, UPF0291/DUF896 family	2681813000	Enterococcus canis NBRC 100695	13	212867	213109	Uncharacterized protein YnzC, UPF0291/DUF896 family	SAMD00046312	S
COG4277	2682470251	Ga0128518_10484	putative DNA modification/repair radical SAM protein	2681813000	Enterococcus canis NBRC 100695	13	90411	91712	Predicted DNA-binding protein with the Helix-hairpin-helix motif	SAMD00046312	R
COG4283	2682471084	Ga0128518_10955	hypothetical protein	2681813000	Enterococcus canis NBRC 100695	13	45261	45809	Uncharacterized protein	SAMD00046312	R
COG4283	2682471338	Ga0128518_11334	hypothetical protein	2681813000	Enterococcus canis NBRC 100695	13	28260	28769	Uncharacterized protein	SAMD00046312	R
COG4302	2682468985	Ga0128518_101264	 Ethanolamine ammonia-lyase light chain	2681813000	Enterococcus canis NBRC 100695	13	254766	255677	Ethanolamine ammonia-lyase, small subunit	SAMD00046312	E
COG4303	2682468986	Ga0128518_101265	 Ethanolamine ammonia-lyase heavy chain	2681813000	Enterococcus canis NBRC 100695	13	255692	257056	Ethanolamine ammonia-lyase, large subunit	SAMD00046312	E
COG4330	2682469192	Ga0128518_101472	Uncharacterized membrane protein	2681813000	Enterococcus canis NBRC 100695	13	454129	454737	Uncharacterized membrane protein	SAMD00046312	S
COG4367	2682470381	Ga0128518_104214	hypothetical protein	2681813000	Enterococcus canis NBRC 100695	13	231825	232103	Uncharacterized protein	SAMD00046312	S
COG4392	2682470316	Ga0128518_104149	Branched-chain amino acid transport protein	2681813000	Enterococcus canis NBRC 100695	13	157919	158233	Branched-chain amino acid transport protein	SAMD00046312	E
COG4392	2682468805	Ga0128518_10183	Branched-chain amino acid transport protein	2681813000	Enterococcus canis NBRC 100695	13	67088	67396	Branched-chain amino acid transport protein	SAMD00046312	E
COG4393	2682471313	Ga0128518_1139	Uncharacterized membrane protein	2681813000	Enterococcus canis NBRC 100695	13	9089	10312	Uncharacterized membrane protein	SAMD00046312	S
COG4405	2682469332	Ga0128518_101613	Uncharacterized protein YhfF	2681813000	Enterococcus canis NBRC 100695	13	587686	588132	Uncharacterized protein YhfF	SAMD00046312	R
COG4430	2682469176	Ga0128518_101456	Uncharacterized conserved protein YdeI, YjbR/CyaY-like superfamily, DUF1801 family	2681813000	Enterococcus canis NBRC 100695	13	435443	436003	Uncharacterized conserved protein YdeI, YjbR/CyaY-like superfamily, DUF1801 family	SAMD00046312	S
COG4443	2682470523	Ga0128518_105142	hypothetical protein	2681813000	Enterococcus canis NBRC 100695	13	131317	131532	Uncharacterized protein	SAMD00046312	S
COG4463	2682471360	Ga0128518_1141	transcriptional regulator CtsR	2681813000	Enterococcus canis NBRC 100695	13	310	774	Transcriptional regulator CtsR	SAMD00046312	K
COG4464	2682470670	Ga0128518_10648	protein-tyrosine phosphatase	2681813000	Enterococcus canis NBRC 100695	13	41750	42493	Tyrosine-protein phosphatase YwqE	SAMD00046312	T
COG4465	2682468895	Ga0128518_101174	transcriptional pleiotropic repressor	2681813000	Enterococcus canis NBRC 100695	13	152522	153313	GTP-sensing pleiotropic transcriptional regulator CodY	SAMD00046312	K
COG4466	2682470271	Ga0128518_104104	Uncharacterized protein Veg	2681813000	Enterococcus canis NBRC 100695	13	111429	111674	Uncharacterized protein Veg	SAMD00046312	S
COG4467	2682470060	Ga0128518_103252	Regulator of replication initiation timing	2681813000	Enterococcus canis NBRC 100695	13	263124	263456	Regulator of replication initiation timing	SAMD00046312	L
COG4468	2682469055	Ga0128518_101335	 UTP-hexose-1-phosphate uridylyltransferase	2681813000	Enterococcus canis NBRC 100695	13	326946	328427	Galactose-1-phosphate uridylyltransferase	SAMD00046312	G
COG4469	2682470233	Ga0128518_10466	competence protein CoiA	2681813000	Enterococcus canis NBRC 100695	13	67221	68285	Competence protein CoiA-like family, contains a predicted nuclease domain	SAMD00046312	R
COG4470	2682470943	Ga0128518_10811	Uncharacterized protein YutD	2681813000	Enterococcus canis NBRC 100695	13	7280	7894	Uncharacterized protein YutD	SAMD00046312	S
COG4471	2682469615	Ga0128518_102197	Uncharacterized protein YlbG, UPF0298 family	2681813000	Enterococcus canis NBRC 100695	13	198964	199305	Uncharacterized protein YlbG, UPF0298 family	SAMD00046312	S
COG4472	2682470819	Ga0128518_106197	Uncharacterized protein, UPF0297 family	2681813000	Enterococcus canis NBRC 100695	13	206399	206668	Uncharacterized protein, UPF0297 family	SAMD00046312	S
COG4473	2682471135	Ga0128518_11014	ABC-2 type transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	11083	12279	Predicted ABC-type exoprotein transport system, permease component	SAMD00046312	U
COG4474	2682468766	Ga0128518_10143	Uncharacterized SPBc2 prophage-derived protein YoqJ	2681813000	Enterococcus canis NBRC 100695	13	29703	30245	Uncharacterized SPBc2 prophage-derived protein YoqJ	SAMD00046312	X
COG4475	2682470124	Ga0128518_103316	TIGR01440 family protein	2681813000	Enterococcus canis NBRC 100695	13	324570	325115	Uncharacterized protein YwlG, UPF0340 family	SAMD00046312	S
COG4476	2682469632	Ga0128518_102214	Uncharacterized protein YktA, UPF0223 family	2681813000	Enterococcus canis NBRC 100695	13	217374	217646	Uncharacterized protein YktA, UPF0223 family	SAMD00046312	S
COG4477	2682469844	Ga0128518_10335	septation ring formation regulator	2681813000	Enterococcus canis NBRC 100695	13	34332	36053	Septation ring formation regulator EzrA	SAMD00046312	D
COG4478	2682470941	Ga0128518_1089	integral membrane protein TIGR01906	2681813000	Enterococcus canis NBRC 100695	13	5871	6503	Uncharacterized membrane protein	SAMD00046312	S
COG4479	2682468839	Ga0128518_101118	Uncharacterized protein YozE, UPF0346 family	2681813000	Enterococcus canis NBRC 100695	13	95266	95487	Uncharacterized protein YozE, UPF0346 family	SAMD00046312	S
COG4481	2682471181	Ga0128518_11060	hypothetical protein	2681813000	Enterococcus canis NBRC 100695	13	63491	63667	Uncharacterized protein	SAMD00046312	S
COG4483	2682469315	Ga0128518_101595	Uncharacterized protein YqgQ	2681813000	Enterococcus canis NBRC 100695	13	570571	570798	Uncharacterized protein YqgQ	SAMD00046312	S
COG4485	2682470170	Ga0128518_1043	Uncharacterized membrane protein YfhO	2681813000	Enterococcus canis NBRC 100695	13	1115	3733	Uncharacterized membrane protein YfhO	SAMD00046312	S
COG4485	2682470293	Ga0128518_104126	Uncharacterized membrane protein YfhO	2681813000	Enterococcus canis NBRC 100695	13	130884	133478	Uncharacterized membrane protein YfhO	SAMD00046312	S
COG4493	2682470468	Ga0128518_10586	Uncharacterized protein YktB, UPF0637 family	2681813000	Enterococcus canis NBRC 100695	13	83596	84204	Uncharacterized protein YktB, UPF0637 family	SAMD00046312	S
COG4506	2682470112	Ga0128518_103304	Uncharacterized beta-barrel protein YwiB, DUF1934 family	2681813000	Enterococcus canis NBRC 100695	13	315412	315840	Uncharacterized beta-barrel protein YwiB, DUF1934 family	SAMD00046312	S
COG4537	2682470487	Ga0128518_105105	competence protein ComGC	2681813000	Enterococcus canis NBRC 100695	13	100306	100587	Competence protein ComGC	SAMD00046312	X
COG4550	2682470506	Ga0128518_105124	Cell fate regulator YmcA, YheA/YmcA/DUF963 family (controls sporulation, competence, biofilm development)	2681813000	Enterococcus canis NBRC 100695	13	114661	115011	Cell fate regulator YmcA, YheA/YmcA/DUF963 family (controls sporulation, competence, biofilm development)	SAMD00046312	T
COG4552	2682469516	Ga0128518_10297	Predicted acetyltransferase	2681813000	Enterococcus canis NBRC 100695	13	106456	107628	Predicted acetyltransferase	SAMD00046312	R
COG4552	2682469438	Ga0128518_10219	Predicted acetyltransferase	2681813000	Enterococcus canis NBRC 100695	13	22179	23396	Predicted acetyltransferase	SAMD00046312	R
COG4565	2682469235	Ga0128518_101515	two-component system, CitB family, response regulator	2681813000	Enterococcus canis NBRC 100695	13	491831	492541	Response regulator of citrate/malate metabolism	SAMD00046312	K T
COG4576	2682468977	Ga0128518_101256	ethanolamine utilization protein EutN	2681813000	Enterococcus canis NBRC 100695	13	249635	249904	Carboxysome shell and ethanolamine utilization microcompartment protein CcmK/EutM	SAMD00046312	C Q
COG4577	2682468983	Ga0128518_101262	Carboxysome shell and ethanolamine utilization microcompartment protein CcmL/EutN	2681813000	Enterococcus canis NBRC 100695	13	253560	254087	Carboxysome shell and ethanolamine utilization microcompartment protein CcmL/EutN	SAMD00046312	C Q
COG4585	2682471293	Ga0128518_11243	two-component system, NarL family, sensor histidine kinase LiaS	2681813000	Enterococcus canis NBRC 100695	13	55047	56129	Signal transduction histidine kinase	SAMD00046312	T
COG4591	2682470315	Ga0128518_104148	putative ABC transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	156663	157736	ABC-type transport system, involved in lipoprotein release, permease component	SAMD00046312	M
COG4603	2682470450	Ga0128518_10568	 nucleoside ABC transporter membrane protein	2681813000	Enterococcus canis NBRC 100695	13	64441	65583	ABC-type uncharacterized transport system, permease component	SAMD00046312	F
COG4604	2682470558	Ga0128518_105177	iron complex transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	169786	170544	ABC-type enterochelin transport system, ATPase component	SAMD00046312	P
COG4605	2682470557	Ga0128518_105176	iron complex transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	168842	169789	ABC-type enterochelin transport system, permease component	SAMD00046312	P
COG4606	2682470556	Ga0128518_105175	iron complex transport system permease protein	2681813000	Enterococcus canis NBRC 100695	13	167904	168845	ABC-type enterochelin transport system, permease component	SAMD00046312	P
COG4607	2682470559	Ga0128518_105178	iron complex transport system substrate-binding protein	2681813000	Enterococcus canis NBRC 100695	13	170567	171511	ABC-type enterochelin transport system, periplasmic component	SAMD00046312	P
COG4619	2682469629	Ga0128518_102211	putative ABC transport system ATP-binding protein	2681813000	Enterococcus canis NBRC 100695	13	215177	215827	ABC-type iron transport system FetAB, ATPase component	SAMD00046312	P
COG4656	2682470356	Ga0128518_104189	electron transport complex protein RnfC	2681813000	Enterococcus canis NBRC 100695	13	204598	205899	Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfC subunit	SAMD00046312	C
COG4658	2682470357	Ga0128518_104190	electron transport complex protein RnfD	2681813000	Enterococcus canis NBRC 100695	13	205892	206884	Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfD subunit	SAMD00046312	C
COG4668	2682470165	Ga0128518_103357	 PTS system D-mannitol-specific IIA component, Fru family	2681813000	Enterococcus canis NBRC 100695	13	366121	366564	Mannitol/fructose-specific phosphotransferase system, IIA domain	SAMD00046312	G
COG4684	2682471092	Ga0128518_10963	Uncharacterized membrane protein	2681813000	Enterococcus canis NBRC 100695	13	52294	52926	Uncharacterized membrane protein	SAMD00046312	S
COG4687	2682470308	Ga0128518_104141	hypothetical protein	2681813000	Enterococcus canis NBRC 100695	13	149097	149468	Uncharacterized protein	SAMD00046312	S
COG4690	2682469110	Ga0128518_101390	 dipeptidase A. Cysteine peptidase. MEROPS family C69	2681813000	Enterococcus canis NBRC 100695	13	374829	376259	Dipeptidase	SAMD00046312	E
COG4696	2682469848	Ga0128518_10339	hypothetical protein	2681813000	Enterococcus canis NBRC 100695	13	39016	39549	Predicted phosphohydrolase, Cof family, HAD superfamily	SAMD00046312	F
COG4698	2682468837	Ga0128518_101116	Uncharacterized protein YpmS	2681813000	Enterococcus canis NBRC 100695	13	94146	94742	Uncharacterized protein YpmS	SAMD00046312	S
COG4699	2682470753	Ga0128518_106131	hypothetical protein	2681813000	Enterococcus canis NBRC 100695	13	135169	135540	Uncharacterized protein	SAMD00046312	S
COG4703	2682469381	Ga0128518_101662	Uncharacterized protein YkuJ	2681813000	Enterococcus canis NBRC 100695	13	636912	637145	Uncharacterized protein YkuJ	SAMD00046312	S
COG4708	2682470471	Ga0128518_10589	Uncharacterized membrane protein	2681813000	Enterococcus canis NBRC 100695	13	85289	85795	Uncharacterized membrane protein	SAMD00046312	J F
COG4708	2682470600	Ga0128518_105220	Uncharacterized membrane protein	2681813000	Enterococcus canis NBRC 100695	13	214187	214699	Uncharacterized membrane protein	SAMD00046312	J F
COG4709	2682471429	Ga0128518_1165	Uncharacterized membrane protein	2681813000	Enterococcus canis NBRC 100695	13	5658	6305	Uncharacterized membrane protein	SAMD00046312	S
COG4716	2682468843	Ga0128518_101122	oleate hydratase	2681813000	Enterococcus canis NBRC 100695	13	99190	100962	Myosin-crossreactive antigen  (function unknown)	SAMD00046312	S
COG4716	2682470307	Ga0128518_104140	oleate hydratase	2681813000	Enterococcus canis NBRC 100695	13	147158	148930	Myosin-crossreactive antigen  (function unknown)	SAMD00046312	S
COG4717	2682471149	Ga0128518_11028	Uncharacterized protein YhaN	2681813000	Enterococcus canis NBRC 100695	13	24409	27063	Uncharacterized protein YhaN	SAMD00046312	S
COG4720	2682468970	Ga0128518_101249	energy-coupling factor transport system ATP-binding protein/energy-coupling factor transport system substrate-specific component	2681813000	Enterococcus canis NBRC 100695	13	236321	237151	Uncharacterized membrane protein	SAMD00046312	H
COG4720	2682470123	Ga0128518_103315	Uncharacterized membrane protein	2681813000	Enterococcus canis NBRC 100695	13	324076	324573	Uncharacterized membrane protein	SAMD00046312	H
